DH_Weight	CoarseDependency	DistanceWeight	Language	FileName
-0.16938	advmod	-1.74377	Old_Russian_2.8	9979447
-0.03506	dep	0.03818	Old_Russian_2.8	9979447
0.75659	det	-0.0623	Old_Russian_2.8	9979447
-0.28417	discourse	-1.2932	Old_Russian_2.8	9979447
-0.09574	dislocated	0.41561	Old_Russian_2.8	9979447
0.00201	fixed	0.00631	Old_Russian_2.8	9979447
0.20323	flat	-0.04479	Old_Russian_2.8	9979447
1.14022	nmod	0.0903	Old_Russian_2.8	9979447
0.7998	amod	-0.14669	Old_Russian_2.8	9979447
0.6536	conj	1.87447	Old_Russian_2.8	9979447
-0.08957	vocative	-0.27807	Old_Russian_2.8	9979447
-0.02386	compound	0.00999	Old_Russian_2.8	9979447
-0.00024	goeswith	0.0	Old_Russian_2.8	9979447
0.19291	cop	-0.55671	Old_Russian_2.8	9979447
-0.32222	iobj	-0.23959	Old_Russian_2.8	9979447
0.39549	appos	0.33064	Old_Russian_2.8	9979447
-0.05087	orphan	0.03417	Old_Russian_2.8	9979447
-0.00095	csubj	0.01658	Old_Russian_2.8	9979447
1.00806	nsubj	-0.14111	Old_Russian_2.8	9979447
-0.09185	aux	-0.27567	Old_Russian_2.8	9979447
0.08801	nummod	-0.02995	Old_Russian_2.8	9979447
0.0	punct	0.0	Old_Russian_2.8	9979447
0.25575	expl	-0.84334	Old_Russian_2.8	9979447
3.44453	mark	-3.20594	Persian_2.8	1114839
0.17543	parataxis	0.83289	Persian_2.8	1114839
-4.77398	case	-3.19237	Persian_2.8	1114839
-5.27609	obl	4.18136	Persian_2.8	1114839
-10.00397	obj	-0.05015	Persian_2.8	1114839
4.6393	cc	-4.30329	Persian_2.8	1114839
5.51543	ccomp	7.2674	Persian_2.8	1114839
-1.14148	acl	3.01237	Persian_2.8	1114839
-0.96064	xcomp	0.16402	Persian_2.8	1114839
3.46205	advcl	3.2209	Persian_2.8	1114839
-3.24789	advmod	-2.40062	Persian_2.8	1114839
0.57862	dep	-0.10478	Persian_2.8	1114839
-3.25796	det	-1.74025	Persian_2.8	1114839
-0.36841	dislocated	-0.17408	Persian_2.8	1114839
0.82966	fixed	0.33337	Persian_2.8	1114839
-2.32739	flat	-0.0772	Persian_2.8	1114839
-6.58716	nmod	2.65302	Persian_2.8	1114839
1.73747	amod	-2.00024	Persian_2.8	1114839
5.89722	conj	6.35386	Persian_2.8	1114839
-0.21267	vocative	-0.52563	Persian_2.8	1114839
3.73262	compound	-2.44848	Persian_2.8	1114839
-0.21735	cop	-4.92758	Persian_2.8	1114839
0.24086	appos	1.77158	Persian_2.8	1114839
5.25426	nsubj	1.14898	Persian_2.8	1114839
-0.72887	aux	-3.34809	Persian_2.8	1114839
1.8182	nummod	-2.44055	Persian_2.8	1114839
0.0	punct	0.0	Persian_2.8	1114839
-3.60705	mark	-2.53158	Persian_2.8	1645542
0.1975	parataxis	0.76149	Persian_2.8	1645542
5.94049	case	-3.40034	Persian_2.8	1645542
5.46156	obl	1.66861	Persian_2.8	1645542
10.01477	obj	-0.018	Persian_2.8	1645542
-0.6679	cc	-2.90851	Persian_2.8	1645542
6.00589	ccomp	7.85591	Persian_2.8	1645542
3.68898	acl	3.85873	Persian_2.8	1645542
0.9045	xcomp	-0.54182	Persian_2.8	1645542
-0.33266	advcl	4.27773	Persian_2.8	1645542
-4.44141	advmod	-3.45156	Persian_2.8	1645542
-0.19066	dep	-0.17859	Persian_2.8	1645542
-1.58343	det	-0.27899	Persian_2.8	1645542
0.31572	dislocated	0.01828	Persian_2.8	1645542
-0.05457	fixed	0.04205	Persian_2.8	1645542
4.22555	flat	-0.86553	Persian_2.8	1645542
6.52039	nmod	1.24377	Persian_2.8	1645542
-4.39829	amod	-1.456	Persian_2.8	1645542
6.15722	conj	7.17785	Persian_2.8	1645542
0.15186	vocative	-0.16513	Persian_2.8	1645542
3.75265	compound	-5.97841	Persian_2.8	1645542
2.91762	cop	-4.62222	Persian_2.8	1645542
2.65335	appos	1.73101	Persian_2.8	1645542
-6.05944	nsubj	2.0399	Persian_2.8	1645542
-2.92998	aux	-2.23501	Persian_2.8	1645542
2.03692	nummod	-2.04345	Persian_2.8	1645542
0.0	punct	0.0	Persian_2.8	1645542
-2.76771	mark	-3.58359	Persian_2.8	1749578
0.36271	parataxis	0.64911	Persian_2.8	1749578
5.22321	case	-2.84767	Persian_2.8	1749578
5.21485	obl	2.61463	Persian_2.8	1749578
9.97251	obj	-0.11668	Persian_2.8	1749578
3.46618	cc	-2.89999	Persian_2.8	1749578
6.12643	ccomp	7.59395	Persian_2.8	1749578
4.44948	acl	3.42413	Persian_2.8	1749578
0.8816	xcomp	0.88477	Persian_2.8	1749578
0.20372	advcl	4.75148	Persian_2.8	1749578
-2.14548	advmod	-3.7887	Persian_2.8	1749578
-0.31446	dep	-0.0418	Persian_2.8	1749578
-2.85904	det	-3.19903	Persian_2.8	1749578
0.06778	dislocated	0.06467	Persian_2.8	1749578
2.08881	fixed	-0.41696	Persian_2.8	1749578
3.25658	flat	0.19534	Persian_2.8	1749578
6.29156	nmod	1.98599	Persian_2.8	1749578
-0.5479	amod	-1.91202	Persian_2.8	1749578
6.42197	conj	7.76596	Persian_2.8	1749578
-0.42957	vocative	-0.23865	Persian_2.8	1749578
3.0313	compound	-5.55101	Persian_2.8	1749578
3.1295	cop	-4.92517	Persian_2.8	1749578
1.25493	appos	2.17468	Persian_2.8	1749578
-5.83682	nsubj	2.0442	Persian_2.8	1749578
-3.22518	aux	-1.25259	Persian_2.8	1749578
2.51073	nummod	-3.37473	Persian_2.8	1749578
0.0	punct	0.0	Persian_2.8	1749578
0.00115	mark	-1.57095	Persian_2.8	1840991
0.00112	parataxis	0.06826	Persian_2.8	1840991
-0.6451	case	-1.35358	Persian_2.8	1840991
-0.76556	obl	1.1162	Persian_2.8	1840991
-9.99784	obj	0.70468	Persian_2.8	1840991
1.18937	cc	-1.28801	Persian_2.8	1840991
-1.52754	ccomp	3.78426	Persian_2.8	1840991
-0.09214	acl	0.85163	Persian_2.8	1840991
0.02007	xcomp	0.09261	Persian_2.8	1840991
-0.04534	advcl	1.02933	Persian_2.8	1840991
0.01844	advmod	-1.77906	Persian_2.8	1840991
-0.00123	dep	-0.0889	Persian_2.8	1840991
-0.31378	det	-0.14581	Persian_2.8	1840991
0.03968	dislocated	0.04916	Persian_2.8	1840991
0.03962	fixed	1e-05	Persian_2.8	1840991
-0.04059	flat	-0.15994	Persian_2.8	1840991
-2.17853	nmod	1.64651	Persian_2.8	1840991
-0.16394	amod	-0.81578	Persian_2.8	1840991
-1.29166	conj	3.61749	Persian_2.8	1840991
-0.02575	vocative	-0.09525	Persian_2.8	1840991
0.08005	compound	-2.21868	Persian_2.8	1840991
-0.49088	cop	-2.03993	Persian_2.8	1840991
-0.06574	appos	0.28419	Persian_2.8	1840991
1.64223	nsubj	-0.05232	Persian_2.8	1840991
0.12964	aux	-1.26894	Persian_2.8	1840991
-0.00443	nummod	-0.36711	Persian_2.8	1840991
0.0	punct	0.0	Persian_2.8	1840991
-2.93359	mark	-4.39659	Persian_2.8	2035563
0.27089	parataxis	0.62056	Persian_2.8	2035563
-5.47346	case	-3.65705	Persian_2.8	2035563
-5.23057	obl	2.89125	Persian_2.8	2035563
-10.0028	obj	0.43155	Persian_2.8	2035563
-3.19281	cc	-4.54468	Persian_2.8	2035563
-5.95721	ccomp	7.91383	Persian_2.8	2035563
-4.1907	acl	3.80386	Persian_2.8	2035563
-0.22234	xcomp	-0.11138	Persian_2.8	2035563
-2.40922	advcl	4.42947	Persian_2.8	2035563
-0.962	advmod	-2.73906	Persian_2.8	2035563
0.49584	dep	0.28115	Persian_2.8	2035563
3.38541	det	-0.07147	Persian_2.8	2035563
-0.24123	dislocated	-0.01921	Persian_2.8	2035563
-0.50133	fixed	-0.26195	Persian_2.8	2035563
-4.32966	flat	-0.0689	Persian_2.8	2035563
-6.66763	nmod	1.44631	Persian_2.8	2035563
1.51903	amod	-1.04736	Persian_2.8	2035563
-6.62153	conj	7.44948	Persian_2.8	2035563
-0.51424	vocative	-0.33162	Persian_2.8	2035563
4.36516	compound	-4.36448	Persian_2.8	2035563
4.41499	cop	-4.82852	Persian_2.8	2035563
-1.52483	appos	2.7315	Persian_2.8	2035563
5.7329	nsubj	1.20778	Persian_2.8	2035563
1.97261	aux	-3.63498	Persian_2.8	2035563
1.58959	nummod	-3.12919	Persian_2.8	2035563
0.0	punct	0.0	Persian_2.8	2035563
1.88989	mark	-4.25727	Persian_2.8	2101209
0.6615	parataxis	0.87997	Persian_2.8	2101209
-4.8081	case	-4.23678	Persian_2.8	2101209
-5.31053	obl	3.38201	Persian_2.8	2101209
-10.02849	obj	1.12178	Persian_2.8	2101209
4.31899	cc	-4.77169	Persian_2.8	2101209
5.70571	ccomp	7.16327	Persian_2.8	2101209
-2.24582	acl	3.46406	Persian_2.8	2101209
-0.67896	xcomp	0.09128	Persian_2.8	2101209
2.86538	advcl	3.5456	Persian_2.8	2101209
-4.32404	advmod	-3.29407	Persian_2.8	2101209
-1.08897	dep	-0.23493	Persian_2.8	2101209
-0.04973	det	-1.28922	Persian_2.8	2101209
-0.68082	dislocated	0.31587	Persian_2.8	2101209
-1.00264	fixed	0.20588	Persian_2.8	2101209
-3.93538	flat	-0.07741	Persian_2.8	2101209
-6.23969	nmod	2.28219	Persian_2.8	2101209
2.5468	amod	-1.3079	Persian_2.8	2101209
5.91274	conj	6.49288	Persian_2.8	2101209
-0.15468	vocative	-0.18534	Persian_2.8	2101209
1.81478	compound	-2.32608	Persian_2.8	2101209
2.77639	cop	-5.02643	Persian_2.8	2101209
-1.66352	appos	2.65204	Persian_2.8	2101209
5.10772	nsubj	1.05829	Persian_2.8	2101209
1.73241	aux	-4.17527	Persian_2.8	2101209
-1.91795	nummod	-1.47231	Persian_2.8	2101209
0.0	punct	0.0	Persian_2.8	2101209
-2.83928	mark	-3.37322	Persian_2.8	2507078
0.37352	parataxis	0.98075	Persian_2.8	2507078
5.28971	case	-4.33919	Persian_2.8	2507078
5.83771	obl	2.31194	Persian_2.8	2507078
9.97211	obj	-0.193	Persian_2.8	2507078
3.49872	cc	-2.63184	Persian_2.8	2507078
5.72667	ccomp	7.91808	Persian_2.8	2507078
3.97895	acl	3.65691	Persian_2.8	2507078
1.09572	xcomp	0.11247	Persian_2.8	2507078
1.2239	advcl	4.43732	Persian_2.8	2507078
-3.08424	advmod	-1.51098	Persian_2.8	2507078
0.69801	dep	-0.41129	Persian_2.8	2507078
-1.18218	det	-2.57213	Persian_2.8	2507078
-0.10072	dislocated	0.1626	Persian_2.8	2507078
1.7563	fixed	0.03901	Persian_2.8	2507078
3.88606	flat	-0.5194	Persian_2.8	2507078
6.45758	nmod	2.14534	Persian_2.8	2507078
0.84773	amod	-0.99051	Persian_2.8	2507078
6.34303	conj	7.4985	Persian_2.8	2507078
-0.15349	vocative	-0.46614	Persian_2.8	2507078
-1.91636	compound	-5.30243	Persian_2.8	2507078
3.44059	cop	-4.9521	Persian_2.8	2507078
1.77339	appos	2.26557	Persian_2.8	2507078
-5.82341	nsubj	2.08186	Persian_2.8	2507078
2.82465	aux	-4.07419	Persian_2.8	2507078
-0.75526	nummod	-2.27352	Persian_2.8	2507078
0.0	punct	0.0	Persian_2.8	2507078
2.37197	mark	-4.14569	Persian_2.8	3115982
-0.24238	parataxis	0.79898	Persian_2.8	3115982
-3.90858	case	-4.03184	Persian_2.8	3115982
-4.44644	obl	3.39128	Persian_2.8	3115982
10.02514	obj	1.47023	Persian_2.8	3115982
4.40031	cc	-4.22281	Persian_2.8	3115982
5.91417	ccomp	6.66584	Persian_2.8	3115982
-2.92605	acl	3.60198	Persian_2.8	3115982
-0.13973	xcomp	0.47683	Persian_2.8	3115982
2.15465	advcl	4.03809	Persian_2.8	3115982
-0.98148	advmod	-4.39945	Persian_2.8	3115982
0.53022	dep	-0.18792	Persian_2.8	3115982
-2.0069	det	-0.25464	Persian_2.8	3115982
-0.54647	dislocated	0.03323	Persian_2.8	3115982
-1.33043	fixed	-0.03477	Persian_2.8	3115982
-4.08554	flat	-0.5258	Persian_2.8	3115982
-6.6724	nmod	2.70757	Persian_2.8	3115982
-0.77245	amod	-2.46955	Persian_2.8	3115982
5.7449	conj	6.40643	Persian_2.8	3115982
-0.24571	vocative	0.3991	Persian_2.8	3115982
2.08221	compound	-3.6421	Persian_2.8	3115982
3.82276	cop	-3.60575	Persian_2.8	3115982
-1.6655	appos	1.63944	Persian_2.8	3115982
-3.24515	nsubj	-0.41155	Persian_2.8	3115982
0.3266	aux	-2.18024	Persian_2.8	3115982
2.34346	nummod	-1.51642	Persian_2.8	3115982
0.0	punct	0.0	Persian_2.8	3115982
-2.25775	mark	-3.09441	Persian_2.8	4287911
-0.82423	parataxis	0.62333	Persian_2.8	4287911
4.42223	case	-3.07601	Persian_2.8	4287911
-1.44145	obl	2.51558	Persian_2.8	4287911
10.01942	obj	0.8635	Persian_2.8	4287911
-3.84838	cc	-4.01556	Persian_2.8	4287911
-4.3441	ccomp	6.90577	Persian_2.8	4287911
-4.11983	acl	4.24951	Persian_2.8	4287911
-1.12438	xcomp	0.82965	Persian_2.8	4287911
0.40911	advcl	3.99272	Persian_2.8	4287911
2.95227	advmod	-3.35433	Persian_2.8	4287911
-0.60342	dep	-0.36191	Persian_2.8	4287911
-3.59482	det	-1.74729	Persian_2.8	4287911
0.27193	dislocated	-0.03706	Persian_2.8	4287911
0.56363	fixed	-0.19683	Persian_2.8	4287911
-4.61949	flat	-0.40155	Persian_2.8	4287911
-5.89977	nmod	2.58694	Persian_2.8	4287911
-3.61654	amod	-2.33043	Persian_2.8	4287911
-6.33939	conj	7.51003	Persian_2.8	4287911
-0.08685	vocative	-0.09581	Persian_2.8	4287911
2.59657	compound	-3.96909	Persian_2.8	4287911
4.14444	cop	-3.95637	Persian_2.8	4287911
-2.97381	appos	2.64989	Persian_2.8	4287911
-5.82528	nsubj	-0.92873	Persian_2.8	4287911
1.53975	aux	-3.45266	Persian_2.8	4287911
-0.38306	nummod	-1.70847	Persian_2.8	4287911
0.0	punct	0.0	Persian_2.8	4287911
-3.37168	mark	-3.95032	Persian_2.8	493118
-0.01746	parataxis	0.81243	Persian_2.8	493118
-5.08247	case	-5.76823	Persian_2.8	493118
-5.66239	obl	1.73458	Persian_2.8	493118
-9.96008	obj	-0.48468	Persian_2.8	493118
-3.92767	cc	-4.06258	Persian_2.8	493118
-6.10006	ccomp	7.74117	Persian_2.8	493118
-4.06928	acl	3.61244	Persian_2.8	493118
-0.96115	xcomp	0.39408	Persian_2.8	493118
-2.7317	advcl	4.91437	Persian_2.8	493118
-1.89956	advmod	-4.61445	Persian_2.8	493118
-1.25268	dep	0.34688	Persian_2.8	493118
-1.08727	det	-1.26531	Persian_2.8	493118
-0.47394	dislocated	0.02491	Persian_2.8	493118
-0.98076	fixed	0.11547	Persian_2.8	493118
-3.91466	flat	-1.00127	Persian_2.8	493118
-6.59299	nmod	1.66889	Persian_2.8	493118
3.64999	amod	-0.6984	Persian_2.8	493118
-6.48734	conj	6.96913	Persian_2.8	493118
-0.00251	vocative	-0.73201	Persian_2.8	493118
4.04433	compound	-2.92719	Persian_2.8	493118
3.5756	cop	-3.1822	Persian_2.8	493118
-2.75122	appos	2.39428	Persian_2.8	493118
5.67003	nsubj	2.86616	Persian_2.8	493118
3.6444	aux	-2.83466	Persian_2.8	493118
-0.62155	nummod	-2.07309	Persian_2.8	493118
0.0	punct	0.0	Persian_2.8	493118
3.44098	mark	-4.20453	Persian_2.8	5498707
0.24337	parataxis	0.95213	Persian_2.8	5498707
2.58635	case	-5.08419	Persian_2.8	5498707
5.15135	obl	2.68904	Persian_2.8	5498707
10.00432	obj	0.01349	Persian_2.8	5498707
2.60918	cc	-5.01527	Persian_2.8	5498707
6.24374	ccomp	8.03868	Persian_2.8	5498707
4.09407	acl	3.97918	Persian_2.8	5498707
1.15063	xcomp	0.28636	Persian_2.8	5498707
2.48487	advcl	4.42477	Persian_2.8	5498707
2.69656	advmod	-3.98599	Persian_2.8	5498707
0.37018	dep	-0.09433	Persian_2.8	5498707
-0.09321	det	-0.51798	Persian_2.8	5498707
0.06345	dislocated	-0.03131	Persian_2.8	5498707
2.2954	fixed	-0.15788	Persian_2.8	5498707
3.89308	flat	-0.68336	Persian_2.8	5498707
6.69504	nmod	1.87441	Persian_2.8	5498707
0.91993	amod	-1.72708	Persian_2.8	5498707
6.48353	conj	7.31681	Persian_2.8	5498707
0.04037	vocative	-0.26628	Persian_2.8	5498707
-4.28583	compound	-1.87528	Persian_2.8	5498707
-4.3529	cop	-3.57803	Persian_2.8	5498707
2.38432	appos	1.70018	Persian_2.8	5498707
-4.87645	nsubj	1.60054	Persian_2.8	5498707
-3.4602	aux	-4.39221	Persian_2.8	5498707
-1.67056	nummod	-1.26179	Persian_2.8	5498707
0.0	punct	0.0	Persian_2.8	5498707
-3.51226	mark	-5.2741	Persian_2.8	6907867
-0.10909	parataxis	0.24906	Persian_2.8	6907867
-4.5487	case	-4.51397	Persian_2.8	6907867
-5.51196	obl	1.59741	Persian_2.8	6907867
-10.03737	obj	0.17096	Persian_2.8	6907867
-3.13987	cc	-5.1164	Persian_2.8	6907867
-6.24953	ccomp	8.21951	Persian_2.8	6907867
-4.22741	acl	3.65556	Persian_2.8	6907867
-2.16088	xcomp	0.21295	Persian_2.8	6907867
-2.24326	advcl	4.69055	Persian_2.8	6907867
-2.18032	advmod	-2.85031	Persian_2.8	6907867
0.59819	dep	0.12411	Persian_2.8	6907867
1.12833	det	-1.50762	Persian_2.8	6907867
-0.19902	dislocated	0.27294	Persian_2.8	6907867
-2.38493	fixed	0.12974	Persian_2.8	6907867
-3.97392	flat	-0.05523	Persian_2.8	6907867
-6.52882	nmod	1.42435	Persian_2.8	6907867
-4.17104	amod	-2.26569	Persian_2.8	6907867
-6.61885	conj	6.86294	Persian_2.8	6907867
0.0135	vocative	-0.31517	Persian_2.8	6907867
3.72716	compound	-2.10322	Persian_2.8	6907867
2.34206	cop	-3.03558	Persian_2.8	6907867
-2.03563	appos	1.73028	Persian_2.8	6907867
6.0117	nsubj	2.61266	Persian_2.8	6907867
2.90808	aux	-3.56786	Persian_2.8	6907867
1.6375	nummod	-1.34762	Persian_2.8	6907867
0.0	punct	0.0	Persian_2.8	6907867
-0.01843	mark	-1.58671	Persian_2.8	7428891
-0.04175	parataxis	0.09727	Persian_2.8	7428891
-0.3648	case	-1.44255	Persian_2.8	7428891
-0.09231	obl	1.32419	Persian_2.8	7428891
10.00504	obj	0.46162	Persian_2.8	7428891
0.83465	cc	-1.40764	Persian_2.8	7428891
2.37893	ccomp	3.72241	Persian_2.8	7428891
0.10652	acl	0.92773	Persian_2.8	7428891
-0.05926	xcomp	0.06355	Persian_2.8	7428891
-0.00389	advcl	1.17363	Persian_2.8	7428891
-0.16355	advmod	-1.75268	Persian_2.8	7428891
0.03257	dep	0.00677	Persian_2.8	7428891
0.39313	det	-0.57512	Persian_2.8	7428891
-0.02926	dislocated	-0.00259	Persian_2.8	7428891
0.11656	fixed	0.02565	Persian_2.8	7428891
0.13241	flat	-0.02195	Persian_2.8	7428891
1.87269	nmod	1.6168	Persian_2.8	7428891
0.65449	amod	-0.63338	Persian_2.8	7428891
2.42229	conj	3.77367	Persian_2.8	7428891
0.05565	vocative	-0.06173	Persian_2.8	7428891
-0.18643	compound	-2.15236	Persian_2.8	7428891
-0.1151	cop	-2.14207	Persian_2.8	7428891
-0.04214	appos	0.27102	Persian_2.8	7428891
-0.94319	nsubj	-0.12575	Persian_2.8	7428891
0.03289	aux	-1.11861	Persian_2.8	7428891
-0.1785	nummod	-0.44122	Persian_2.8	7428891
0.0	punct	0.0	Persian_2.8	7428891
-2.44732	mark	-5.05246	Persian_2.8	8665087
0.00106	parataxis	0.75227	Persian_2.8	8665087
-5.32191	case	-2.73099	Persian_2.8	8665087
-0.91087	obl	1.66517	Persian_2.8	8665087
-10.08417	obj	1.23252	Persian_2.8	8665087
-4.30812	cc	-2.59939	Persian_2.8	8665087
-5.77095	ccomp	7.17746	Persian_2.8	8665087
3.53193	acl	3.88625	Persian_2.8	8665087
0.62228	xcomp	0.4204	Persian_2.8	8665087
-1.81644	advcl	3.89914	Persian_2.8	8665087
1.77612	advmod	-3.32564	Persian_2.8	8665087
0.70277	dep	0.33011	Persian_2.8	8665087
3.6559	det	-0.65582	Persian_2.8	8665087
-0.3072	dislocated	0.36698	Persian_2.8	8665087
0.60198	fixed	0.32515	Persian_2.8	8665087
4.13692	flat	-0.74032	Persian_2.8	8665087
5.89128	nmod	3.03165	Persian_2.8	8665087
3.38273	amod	-2.32881	Persian_2.8	8665087
-5.5602	conj	6.69476	Persian_2.8	8665087
-0.19647	vocative	-0.46768	Persian_2.8	8665087
3.45164	compound	-5.10358	Persian_2.8	8665087
-4.79203	cop	-2.08631	Persian_2.8	8665087
1.50776	appos	1.22938	Persian_2.8	8665087
5.42485	nsubj	0.29384	Persian_2.8	8665087
-2.75471	aux	-4.47674	Persian_2.8	8665087
3.00549	nummod	-1.73735	Persian_2.8	8665087
0.0	punct	0.0	Persian_2.8	8665087
2.6733	mark	-5.02203	Persian_2.8	9110186
0.28472	parataxis	0.51056	Persian_2.8	9110186
4.97381	case	-4.51684	Persian_2.8	9110186
6.32235	obl	1.74363	Persian_2.8	9110186
-10.03379	obj	4.04004	Persian_2.8	9110186
3.18689	cc	-4.40462	Persian_2.8	9110186
5.63451	ccomp	6.9728	Persian_2.8	9110186
2.76499	xcomp	-0.45374	Persian_2.8	9110186
3.83452	acl	3.29354	Persian_2.8	9110186
2.63127	advcl	4.21537	Persian_2.8	9110186
0.10891	advmod	-2.36322	Persian_2.8	9110186
0.60954	dep	-0.19871	Persian_2.8	9110186
-3.33738	det	-1.41043	Persian_2.8	9110186
0.06278	dislocated	-0.06538	Persian_2.8	9110186
1.95598	fixed	-0.39435	Persian_2.8	9110186
4.85009	flat	-0.0428	Persian_2.8	9110186
-4.34359	amod	-1.71313	Persian_2.8	9110186
6.98871	nmod	1.00321	Persian_2.8	9110186
6.40829	conj	7.1055	Persian_2.8	9110186
0.02827	vocative	-0.12978	Persian_2.8	9110186
3.4432	compound	-4.30633	Persian_2.8	9110186
-0.43446	cop	-4.37328	Persian_2.8	9110186
2.36166	appos	1.716	Persian_2.8	9110186
-5.07199	nsubj	1.59912	Persian_2.8	9110186
-2.72927	aux	-1.98722	Persian_2.8	9110186
1.12345	nummod	-0.81737	Persian_2.8	9110186
0.0	punct	0.0	Persian_2.8	9110186
-2.71162	mark	-2.85761	Persian_2.8	1501935
0.25853	parataxis	0.43006	Persian_2.8	1501935
-5.28838	case	-3.34288	Persian_2.8	1501935
2.02157	obl	2.37732	Persian_2.8	1501935
-10.00929	obj	1.53819	Persian_2.8	1501935
4.16104	cc	-4.53168	Persian_2.8	1501935
4.45389	ccomp	6.09262	Persian_2.8	1501935
4.97651	acl	4.71918	Persian_2.8	1501935
2.26463	xcomp	-0.42243	Persian_2.8	1501935
2.85807	advcl	5.67941	Persian_2.8	1501935
-2.95398	advmod	-1.93544	Persian_2.8	1501935
0.49594	dep	0.69294	Persian_2.8	1501935
3.85497	det	-2.78693	Persian_2.8	1501935
-0.22337	dislocated	-0.01286	Persian_2.8	1501935
-0.26009	fixed	-0.01526	Persian_2.8	1501935
3.87711	flat	0.20412	Persian_2.8	1501935
6.07387	nmod	1.74329	Persian_2.8	1501935
3.66355	amod	-1.37716	Persian_2.8	1501935
5.01116	conj	6.85449	Persian_2.8	1501935
-0.31785	vocative	-0.0072	Persian_2.8	1501935
1.97348	compound	-5.15761	Persian_2.8	1501935
-0.01466	goeswith	0.0	Persian_2.8	1501935
-3.80755	cop	-2.71585	Persian_2.8	1501935
-0.02591	iobj	-0.02356	Persian_2.8	1501935
1.6965	appos	0.8266	Persian_2.8	1501935
2.04161	csubj	1.20494	Persian_2.8	1501935
3.32099	nsubj	-1.4867	Persian_2.8	1501935
-4.28711	aux	-4.14693	Persian_2.8	1501935
0.73143	nummod	-1.54267	Persian_2.8	1501935
0.0	punct	0.0	Persian_2.8	1501935
-2.89844	mark	-4.52786	Persian_2.8	3647824
-0.02637	parataxis	0.26981	Persian_2.8	3647824
-4.7849	case	-4.79407	Persian_2.8	3647824
-6.21403	obl	1.46167	Persian_2.8	3647824
-10.03835	obj	1.21432	Persian_2.8	3647824
-4.3662	cc	-3.32301	Persian_2.8	3647824
-5.45376	ccomp	5.70262	Persian_2.8	3647824
-5.1751	acl	4.50832	Persian_2.8	3647824
-2.82184	xcomp	-0.05884	Persian_2.8	3647824
-3.86441	advcl	4.95429	Persian_2.8	3647824
-0.90401	advmod	-3.38718	Persian_2.8	3647824
1.07424	dep	0.97601	Persian_2.8	3647824
-1.8695	det	-1.0582	Persian_2.8	3647824
-0.09733	dislocated	0.06156	Persian_2.8	3647824
-0.8199	fixed	-0.08277	Persian_2.8	3647824
-0.4298	flat	-0.83074	Persian_2.8	3647824
-6.65916	nmod	1.89705	Persian_2.8	3647824
1.3678	amod	-1.96552	Persian_2.8	3647824
-4.91185	conj	6.87471	Persian_2.8	3647824
-0.07529	vocative	0.06258	Persian_2.8	3647824
4.10911	compound	-3.57044	Persian_2.8	3647824
0.00308	goeswith	0.0	Persian_2.8	3647824
2.74963	cop	-3.36625	Persian_2.8	3647824
-0.02571	iobj	-0.02407	Persian_2.8	3647824
-1.34373	appos	0.29934	Persian_2.8	3647824
-1.76724	csubj	1.20295	Persian_2.8	3647824
5.54319	nsubj	2.45392	Persian_2.8	3647824
2.94717	aux	-4.63937	Persian_2.8	3647824
-0.97931	nummod	-0.3104	Persian_2.8	3647824
0.0	punct	0.0	Persian_2.8	3647824
-3.26223	mark	-3.45743	Persian_2.8	3929114
0.03129	parataxis	0.12425	Persian_2.8	3929114
-4.18931	case	-3.71403	Persian_2.8	3929114
-5.40312	obl	1.57751	Persian_2.8	3929114
-10.01229	obj	0.29369	Persian_2.8	3929114
-3.42531	cc	-3.40547	Persian_2.8	3929114
-5.21586	ccomp	5.75317	Persian_2.8	3929114
-5.20542	acl	4.97917	Persian_2.8	3929114
-2.02229	xcomp	-0.97902	Persian_2.8	3929114
-2.90324	advcl	4.98208	Persian_2.8	3929114
-0.43216	advmod	-2.57074	Persian_2.8	3929114
0.61419	dep	-0.26396	Persian_2.8	3929114
-1.38951	det	-1.43565	Persian_2.8	3929114
-0.05697	dislocated	0.02285	Persian_2.8	3929114
-0.1055	fixed	0.05931	Persian_2.8	3929114
0.72251	flat	-0.9345	Persian_2.8	3929114
-5.58893	nmod	1.99373	Persian_2.8	3929114
2.94078	amod	-0.59821	Persian_2.8	3929114
-4.69006	conj	6.69811	Persian_2.8	3929114
0.2883	vocative	-0.41218	Persian_2.8	3929114
4.20648	compound	-5.13305	Persian_2.8	3929114
0.00968	goeswith	0.0	Persian_2.8	3929114
1.80974	cop	-3.01656	Persian_2.8	3929114
0.03212	iobj	0.02123	Persian_2.8	3929114
-1.23415	appos	1.01592	Persian_2.8	3929114
-1.90169	csubj	1.23201	Persian_2.8	3929114
5.78372	nsubj	2.40549	Persian_2.8	3929114
0.79632	aux	-3.748	Persian_2.8	3929114
-0.02846	nummod	-1.48915	Persian_2.8	3929114
0.0	punct	0.0	Persian_2.8	3929114
1.37721	mark	-2.48348	Persian_2.8	5901123
0.01254	parataxis	0.35004	Persian_2.8	5901123
-4.4344	case	-2.81375	Persian_2.8	5901123
-1.83316	obl	1.88012	Persian_2.8	5901123
10.00588	obj	3.22778	Persian_2.8	5901123
-4.76661	cc	-2.38187	Persian_2.8	5901123
-3.97966	ccomp	5.50599	Persian_2.8	5901123
4.04008	acl	4.60514	Persian_2.8	5901123
